IDpol,Region,Area,VehBrand,VehGas,DrivAge,age_band,VehPower,VehAge,BonusMalus,Density,Exposure,ClaimNb,ClaimAmount_capped,freq_glm_pred,freq_gbm_pred,pp_glm,pp_gbm
2143023.0,Poitou-Charentes,A,B1,Regular,48,41-50,4,4,50,46,0.03,0,0.0,0.07179816098793866,0.06722925250037913,114.31386130456866,107.0837477627859
3249657.0,Aquitaine,E,B13,Regular,59,51-60,6,2,50,4348,0.08,0,0.0,0.10481495781756368,0.0786839196678003,181.19091539012567,142.15029979009307
2035576.0,Bourgogne,A,B12,Regular,23,23-25,7,1,85,39,0.45,0,0.0,0.19332183060859828,0.149943699548777,432.1922302806298,254.9058107078335
2270936.0,Aquitaine,E,B2,Diesel,39,31-40,5,0,50,4348,0.36,0,0.0,0.09113799781746332,0.09338120407777593,153.27373782287066,158.24746905255356
4144635.0,Nord-Pas-de-Calais,C,B2,Regular,37,31-40,9,14,50,208,1.0,0,0.0,0.04685493169548083,0.03635057953730066,72.50386053419253,59.15617586651285
3232858.0,Provence-Alpes-Cotes-D'Azur,E,B2,Diesel,43,41-50,7,1,50,3744,0.24,0,0.0,0.10055721279799973,0.10288983105556092,209.03928810744557,199.2740692032226
2014659.0,Provence-Alpes-Cotes-D'Azur,B,B12,Regular,56,51-60,6,5,52,66,0.45,0,0.0,0.10194607502818429,0.07638442141635435,216.9098229655781,145.15038527655585
6083569.0,Provence-Alpes-Cotes-D'Azur,B,B3,Diesel,36,31-40,6,4,60,66,0.2,0,0.0,0.08824327685439064,0.10349170035673076,179.61616809678353,198.27485515855457
1164813.0,Centre,C,B2,Regular,36,31-40,7,13,50,182,0.49,0,0.0,0.05927898102591541,0.03511476508438581,88.30706715800795,54.30836336755558
5012939.0,Ile-de-France,F,B12,Diesel,47,41-50,7,4,50,27000,0.71,0,0.0,0.10369482582767121,0.07824681006186898,124.11967944856166,115.16957280442614
2079100.0,Alsace,D,B1,Regular,78,71+,6,2,50,1993,1.0,0,0.0,0.1235659244593752,0.06747041180586251,162.5328674605355,107.72358253941783
2085238.0,Rhone-Alpes,E,B5,Regular,40,31-40,7,6,85,3688,0.25,0,0.0,0.22400669346454452,0.18198504046503258,416.252964573979,335.59638604412567
2054297.0,Centre,A,B1,Diesel,45,41-50,6,4,50,27,1.0,0,0.0,0.07876978089513427,0.09056095904319812,132.85928729725592,156.77066823683757
2036211.0,Languedoc-Roussillon,B,B12,Regular,64,61-70,4,0,50,76,0.005479452,0,0.0,0.11972882036630972,0.36941370431860604,232.12190568340392,612.0372502759415
1081918.0,Provence-Alpes-Cotes-D'Azur,E,B2,Diesel,49,41-50,7,2,50,2733,0.38,0,0.0,0.1000255133564528,0.10333198822122451,207.68095606149646,195.98081389915805
1075589.0,Pays-de-la-Loire,C,B2,Diesel,22,18-22,4,5,80,226,0.79,0,0.0,0.12293022526240822,0.07672464217991702,187.59513745570533,129.19419646675146
2058697.0,Rhone-Alpes,D,B2,Regular,61,61-70,5,10,50,607,1.0,0,0.0,0.08469851754613726,0.08164283068018595,134.80651188824916,126.81727700853374
4185578.0,Pays-de-la-Loire,E,B1,Diesel,71,71+,11,25,58,3541,1.0,0,0.0,0.05924828773525038,0.14252380687417557,82.92019958681372,187.24845830218646
2086754.0,Centre,C,B1,Diesel,71,71+,6,9,50,149,0.55,0,0.0,0.08284083844625299,0.08232289698777559,124.31115258573286,126.81953926929481
1126006.0,Ile-de-France,D,B4,Regular,38,31-40,7,2,50,1287,1.0,0,0.0,0.09070024319733493,0.0615169155277745,143.4091282048766,106.42757662852001
1004987.0,Ile-de-France,E,B12,Diesel,64,61-70,7,1,50,5053,0.63,0,0.0,0.1376703338366276,0.07418724195706773,238.18218370693575,133.83128769445588
5089789.0,Nord-Pas-de-Calais,C,B12,Diesel,41,41-50,8,0,50,253,0.79,0,0.0,0.09227113454179123,0.09099830035226664,162.6809306055723,160.31880241521873
4061940.0,Nord-Pas-de-Calais,C,B12,Diesel,39,31-40,8,0,50,100,0.16,0,0.0,0.09095512085442353,0.09256210857053127,160.16055222583464,163.07388531005014
3120847.0,Centre,D,B2,Regular,39,31-40,4,12,50,741,0.06,0,0.0,0.06572470201080878,0.050766226062294056,97.62905106898921,78.15890766839955
5038695.0,Haute-Normandie,C,B12,Diesel,30,26-30,4,2,68,174,0.76,0,0.0,0.12459345775576594,0.07879070752542285,185.99060288682966,112.1821942623509
820.0,Pays-de-la-Loire,B,B12,Regular,35,31-40,4,1,60,82,0.2,1,0.0,0.11936722342544039,0.06226459391510119,201.02980367847994,92.26994753868979
1118640.0,Centre,D,B3,Regular,19,18-22,6,16,100,1054,0.11,0,0.0,0.15515412271698062,0.32817800329578567,262.6000265861252,719.2571065879191
3115753.0,Bretagne,C,B2,Diesel,51,51-60,6,5,50,104,0.96,0,0.0,0.08337123067152921,0.09196974282221589,133.99505797887645,147.47151753786886
4015168.0,Provence-Alpes-Cotes-D'Azur,E,B12,Regular,54,51-60,4,3,55,3744,0.45,0,0.0,0.13428656176267814,0.07647148471172795,275.65919037889313,149.49012923094838
4180200.0,Centre,A,B1,Regular,66,61-70,4,18,50,44,0.58,0,0.0,0.05370327446543947,0.04936518031152323,78.00207424830593,73.12897555219456
1191193.0,Provence-Alpes-Cotes-D'Azur,E,B10,Diesel,36,31-40,8,16,76,3317,0.58,0,0.0,0.09832558633857406,0.10178703199214513,196.79107453705205,212.44728536819278
65978.0,Languedoc-Roussillon,B,B1,Regular,68,61-70,5,7,50,77,1.0,0,0.0,0.08088459549696835,0.0611253132977558,142.47091079826765,100.18320143232052
5054709.0,Provence-Alpes-Cotes-D'Azur,C,B12,Regular,66,61-70,4,1,50,104,0.62,0,0.0,0.1239132763927565,0.044450425495003554,246.7302194002246,80.42127560883581
4188100.0,Rhone-Alpes,E,B11,Diesel,60,51-60,11,2,50,2252,1.0,0,0.0,0.1376880194689815,0.09860601505972534,263.4453449002946,171.35949030877399
1068403.0,Rhone-Alpes,C,B5,Regular,30,26-30,7,10,100,472,0.15,0,0.0,0.22189700923797961,0.2906984865239656,393.36392369669073,537.9655282611359
2230218.0,Aquitaine,E,B5,Diesel,37,31-40,5,15,68,4456,0.08,0,0.0,0.08219209317860288,0.08582098710818716,120.63452658422045,124.3834608638415
4018792.0,Ile-de-France,E,B12,Regular,65,61-70,7,3,51,6595,0.12,0,0.0,0.13969270115528326,0.07551487116683687,241.63850178235828,135.87348322826023
6064398.0,Centre,E,B12,Diesel,25,23-25,7,2,85,4116,0.74,0,0.0,0.2386024772208014,0.129922365562327,466.7615799081571,241.59718697262497
2154582.0,Bretagne,C,B1,Regular,49,41-50,5,13,50,108,0.28,0,0.0,0.06316514653217271,0.07068325187601028,90.85164484633728,107.78686960926525
2277889.0,Languedoc-Roussillon,C,B1,Regular,25,23-25,6,4,90,269,0.21,0,0.0,0.17849579780720437,0.11480517006860842,341.1755286066311,206.49743181791536
2019857.0,Ile-de-France,D,B12,Diesel,39,31-40,6,4,76,891,0.21,0,0.0,0.17490911198225897,0.10661950962447224,308.25201169334395,195.68099465413923
4167412.0,Nord-Pas-de-Calais,A,B1,Regular,34,31-40,11,13,51,43,0.66,0,0.0,0.047108083341688374,0.041708845750789036,81.65541958435392,67.28910465486257
2075076.0,Aquitaine,C,B13,Diesel,54,51-60,10,7,50,413,1.0,0,0.0,0.07307345828203751,0.07583986036526887,120.63574587901417,122.43065971408333
3064218.0,Pays-de-la-Loire,B,B2,Diesel,46,41-50,10,18,76,59,0.31,0,0.0,0.08198238761323703,0.09319906000088758,132.87461256368516,143.2068812966428
3210755.0,Centre,A,B2,Diesel,36,31-40,5,3,50,26,0.96,0,0.0,0.07534990810453951,0.0476409912561588,128.08016002871562,79.03872917635161
3095567.0,Bretagne,C,B1,Diesel,40,31-40,6,11,50,174,0.75,0,0.0,0.061756171291290324,0.07539868664599274,89.71546776085972,114.74718344056963
54554.0,Centre,B,B2,Regular,46,41-50,9,11,50,91,1.0,0,0.0,0.06752829309420816,0.08463775020388284,116.08285691594112,137.78142581551543
3248111.0,Haute-Normandie,D,B4,Diesel,49,41-50,6,2,50,867,0.08,0,0.0,0.08524495557234067,0.09559151320027826,122.08821045816708,159.9397949285572
2079661.0,Rhone-Alpes,E,B1,Diesel,37,31-40,8,18,57,9307,1.0,0,0.0,0.06624540569577785,0.043723027015790034,96.03562289810758,68.46464641461232
3150674.0,Rhone-Alpes,C,B2,Regular,75,71+,6,3,50,244,0.69,0,0.0,0.11445606072913665,0.08506680410448547,194.28849079972304,140.4703294768687
3007952.0,Champagne-Ardenne,D,B12,Regular,64,61-70,5,0,68,1764,0.04,0,0.0,0.22149838490855198,0.8695861867810687,447.5107828185871,1383.2888910081515
3251651.0,Pays-de-la-Loire,E,B1,Regular,40,31-40,7,17,68,4128,0.08,0,0.0,0.08313803409793506,0.11699294886318504,120.32695737311501,160.44124206760398
2221773.0,Ile-de-France,E,B1,Diesel,52,51-60,6,6,54,6736,0.22,0,0.0,0.09734130698859053,0.11045006324180778,149.06512845531896,186.05850830631968
1181423.0,Languedoc-Roussillon,C,B2,Diesel,44,41-50,7,12,61,279,0.98,0,0.0,0.07286531431655274,0.09810910896538734,119.9602723576641,154.19190012834574
5093635.0,Rhone-Alpes,C,B12,Diesel,62,61-70,7,0,50,322,0.12,0,0.0,0.13383385871352668,0.2785995174774935,235.38264177992826,473.48397955115917
4063969.0,Ile-de-France,F,B12,Regular,30,26-30,4,0,100,17140,0.12,0,0.0,0.32112695785806755,0.5823496747500041,472.5465836060973,784.8608202385624
1133871.0,Bretagne,D,B1,Regular,44,41-50,6,7,55,634,1.0,0,0.0,0.0954699886149897,0.16979960694822624,158.32196516920953,292.1053319437458
5104047.0,Ile-de-France,D,B12,Regular,32,31-40,5,0,80,1500,0.18,0,0.0,0.22379322852097183,1.0713765436377904,415.31711165867193,2053.796803437778
4183987.0,Centre,B,B3,Regular,50,41-50,6,18,50,99,0.52,0,0.0,0.050088435278753486,0.03600258766785209,73.67477842096787,59.01968388127261
1164679.0,Pays-de-la-Loire,B,B2,Diesel,33,31-40,7,5,57,72,1.0,0,0.0,0.07840855919124035,0.04636852917776126,127.25144344941219,71.3336505826765
4133185.0,Picardie,D,B1,Regular,49,41-50,4,12,50,1526,1.0,0,0.0,0.06890532734698235,0.08481950607694537,103.51893930721371,145.80759729886364
5067900.0,Bretagne,A,B5,Regular,41,41-50,6,10,85,46,0.94,0,0.0,0.15249213438214274,0.1585322349854346,280.5770216926972,289.2712658837574
3157192.0,Centre,A,B2,Diesel,35,31-40,7,13,100,16,0.42,0,0.0,0.16070675315215222,0.23972223890964117,304.1891404890773,387.0017788967229
5054925.0,Champagne-Ardenne,B,B12,Diesel,62,61-70,7,1,50,79,0.61,0,0.0,0.11905293551546332,0.05831926761397711,234.08679140044265,90.70746910617625
3175317.0,Rhone-Alpes,D,B3,Regular,40,31-40,7,19,72,1526,0.4,0,0.0,0.08681862080305859,0.07139436016356197,134.63092231581888,114.46277870342314
5047353.0,Franche-Comte,A,B12,Diesel,38,31-40,4,1,50,27,0.12,0,0.0,0.08978640065346752,0.0400681673535594,127.99638994659641,58.26866471005368
4022323.0,Provence-Alpes-Cotes-D'Azur,D,B12,Regular,62,61-70,4,0,50,631,0.08,0,0.0,0.13639866742990345,0.3279147464837116,285.85787756466885,628.1970432485714
2020126.0,Midi-Pyrenees,B,B4,Regular,28,26-30,7,6,72,60,0.21,0,0.0,0.09243328792951529,0.09223161792319849,133.38506372330946,138.61611366027873
5036911.0,Nord-Pas-de-Calais,C,B12,Diesel,38,31-40,5,2,50,391,0.69,0,0.0,0.08036097807732534,0.06688266073312597,130.07216289215185,108.81251237626073
2087882.0,Nord-Pas-de-Calais,E,B1,Regular,41,41-50,5,8,50,3504,1.0,0,0.0,0.06615093740824224,0.06366664312755942,103.37713778591495,100.44931788363279
1115979.0,Centre,C,B1,Diesel,36,31-40,6,12,50,186,0.18,0,0.0,0.058189563229708266,0.044432953199092524,81.80133242624666,68.44956700102291
3171509.0,Centre,E,B3,Diesel,54,51-60,5,8,50,4116,0.12,0,0.0,0.0846014989679115,0.09638581339666993,129.71288904540086,141.04018009844293
2101858.0,Aquitaine,D,B1,Diesel,37,31-40,6,8,50,1294,0.87,0,0.0,0.06431614561333168,0.05258144304279933,98.28488993960808,87.44830546496104
4126246.0,Basse-Normandie,D,B13,Diesel,60,51-60,5,10,50,593,1.0,0,0.0,0.07692369685679148,0.06891544577123673,116.13727502544306,109.02060425068228
2177690.0,Bretagne,C,B11,Diesel,68,61-70,11,2,50,261,0.91,0,0.0,0.12658058145951448,0.07907577013803431,234.3837487812088,124.1641648703245
5088884.0,Languedoc-Roussillon,C,B1,Diesel,26,26-30,7,6,68,271,0.13,0,0.0,0.09682334560744191,0.08397014083632927,167.18924385581383,140.462731904225
1078113.0,Aquitaine,A,B2,Diesel,63,61-70,5,17,50,35,1.0,0,0.0,0.04469672144049079,0.04047436007445673,66.7522103278859,60.692554122429826
4137295.0,Centre,A,B1,Regular,23,23-25,9,10,80,16,0.16,0,0.0,0.11627448643109035,0.11559474817568598,217.64315298878233,169.30060743427632
4134532.0,Languedoc-Roussillon,D,B2,Diesel,84,71+,6,11,50,640,1.0,0,0.0,0.0828279641944859,0.030586340387819225,141.05050060654779,49.49284339225388
153267.0,Centre,A,B1,Diesel,26,26-30,6,0,64,31,0.44,0,0.0,0.11146409139305884,0.07715803535540845,202.68030411276254,132.18642486223376
3240657.0,Provence-Alpes-Cotes-D'Azur,D,B1,Regular,74,71+,7,11,51,1326,0.16,0,0.0,0.08760531781517644,0.0612485790568451,167.65912907028905,115.16175661934231
2196294.0,Poitou-Charentes,D,B1,Regular,52,51-60,9,14,50,831,1.0,0,0.0,0.0621862211191175,0.058201755234868736,94.43151254001077,86.62885966526065
3199675.0,Pays-de-la-Loire,C,B2,Diesel,40,31-40,7,9,50,226,1.0,0,0.0,0.06252018611408205,0.05819674047550329,88.76281890255879,81.79192423888433
4065595.0,Rhone-Alpes,D,B12,Diesel,55,51-60,4,0,50,891,0.08,0,0.0,0.1333879115762601,0.10364063669225737,229.24944738503456,166.88508821541836
171429.0,Basse-Normandie,A,B1,Diesel,42,41-50,7,2,50,42,0.06,0,0.0,0.08162042061928781,0.09199790170414945,141.76091712910738,158.76667780483015
1106313.0,Poitou-Charentes,C,B13,Regular,57,51-60,7,8,50,476,1.0,0,0.0,0.0735265400507536,0.05372318552492461,111.35400787463067,83.97698165602013
2085691.0,Pays-de-la-Loire,B,B1,Regular,51,51-60,4,6,73,69,0.66,0,0.0,0.1252631027757353,0.15374723932477158,203.253354005154,238.62131173026725
6112972.0,Rhone-Alpes,D,B3,Diesel,25,23-25,7,3,72,1013,0.07,0,0.0,0.1392673479526177,0.11143933728237902,248.03828317973236,187.0390886800439
2131200.0,Rhone-Alpes,E,B1,Regular,21,18-22,7,9,95,9307,0.01,0,0.0,0.20907674466583095,0.22674714545312574,377.7244434770086,434.9600295675196
5017504.0,Provence-Alpes-Cotes-D'Azur,C,B12,Regular,77,71+,4,4,50,388,0.7,0,0.0,0.11872963752679204,0.03821941063449802,230.9291395116514,68.30408988469271
2257675.0,Poitou-Charentes,D,B3,Regular,26,26-30,4,9,100,657,0.08,0,0.0,0.18081803263826332,0.23166183350398192,306.1702225799251,322.4899451933099
2052120.0,Centre,A,B1,Regular,39,31-40,7,13,50,11,1.0,0,0.0,0.0567783882880132,0.03353151525088643,90.20859469047952,55.20257033876575
3173785.0,Pays-de-la-Loire,D,B12,Regular,50,41-50,4,0,50,983,0.27,0,0.0,0.12440939075166006,0.6518119417620304,201.41454448787664,1018.0623607936565
2054760.0,Centre,A,B1,Regular,59,51-60,5,4,50,44,1.0,0,0.0,0.09020425726576471,0.08237101594831618,154.60714468627737,131.4054789185554
2259881.0,Nord-Pas-de-Calais,D,B2,Regular,19,18-22,4,11,100,1512,0.07,0,0.0,0.1481224131525829,0.2510655505472469,261.7220054311635,359.31856746927195
2079995.0,Limousin,A,B2,Regular,37,31-40,9,15,50,25,1.0,0,0.0,0.05291213170598684,0.03489494320813723,77.68278303905707,48.759944193891734
1013663.0,Midi-Pyrenees,D,B12,Diesel,30,26-30,7,0,57,1370,0.39,0,0.0,0.11250936777061564,0.3887892865483194,168.87607798174503,725.2730739595302
2103132.0,Centre,C,B2,Regular,46,41-50,6,10,50,399,0.002739726,0,0.0,0.07051050507543073,0.0911840522738574,107.25063712844963,142.9971175064963
18363.0,Bretagne,C,B2,Regular,54,51-60,5,12,50,473,0.87,1,0.0,0.06742135653883509,0.09364383624606644,100.877362041768,139.04272181428877
4164169.0,Provence-Alpes-Cotes-D'Azur,D,B1,Regular,32,31-40,6,9,60,1441,0.09,0,0.0,0.08655384200612463,0.07794906210477952,164.622222794719,141.16887741236175
3190342.0,Bretagne,C,B10,Diesel,61,61-70,8,4,50,287,0.92,0,0.0,0.09699085940850631,0.07847837070292944,168.42096003487563,127.63684308931853
3250004.0,Centre,C,B3,Regular,52,51-60,9,16,50,132,0.08,0,0.0,0.05963251541641827,0.061427803646385504,88.80454878542389,95.28780762398198
3239165.0,Haute-Normandie,E,B1,Regular,40,31-40,7,16,54,4059,0.08,0,0.0,0.059716585097521785,0.061261064596607934,80.05694658402413,89.55277636893084
3189686.0,Ile-de-France,E,B1,Diesel,33,31-40,6,3,59,3023,1.0,0,0.0,0.10558895468614383,0.09558560472023947,169.54461204713107,156.70965033810597
2270269.0,Languedoc-Roussillon,D,B2,Diesel,38,31-40,5,1,50,824,0.08,0,0.0,0.08912757997904171,0.07173754883666898,158.73359773040818,120.9416239114897
5087140.0,Provence-Alpes-Cotes-D'Azur,E,B2,Regular,22,18-22,4,15,112,3317,0.1,0,0.0,0.2071131249105527,0.28580231484808266,435.78394583385744,573.2667706426248
3176543.0,Rhone-Alpes,A,B4,Regular,53,51-60,6,10,50,40,0.42,0,0.0,0.06657877238318137,0.07651423811165307,105.36776756586626,119.8182171213151
6060122.0,Provence-Alpes-Cotes-D'Azur,D,B12,Diesel,37,31-40,7,2,51,721,0.59,0,0.0,0.10746921273460308,0.07187211116008749,224.19866829350224,142.13600943317795
1025111.0,Centre,C,B1,Diesel,53,51-60,7,1,50,222,0.44,0,0.0,0.10204217400746497,0.09612139792946771,167.53040327853572,153.79207817114693
5039129.0,Ile-de-France,E,B12,Diesel,62,61-70,5,2,50,3173,0.78,0,0.0,0.12569687710077893,0.060411584162001944,207.7970868100494,96.04107893850038
3166238.0,Centre,A,B1,Regular,75,71+,6,1,50,13,1.0,0,0.0,0.11455301663415032,0.0755776493430456,210.09692069109934,140.11630465849979
86857.0,Aquitaine,D,B1,Diesel,51,51-60,6,6,50,1445,1.0,0,0.0,0.07652866626757973,0.07252554003084054,121.00761395105376,123.39670794981835
2207365.0,Rhone-Alpes,E,B2,Regular,60,51-60,5,16,54,4646,0.13,0,0.0,0.07633704230752925,0.06039292888599772,115.11116852865301,93.01936130619004
2150462.0,Centre,C,B2,Regular,31,31-40,6,10,54,399,0.47,0,0.0,0.0697956404685976,0.04954251596543952,106.18138270760026,75.60947875842663
2023771.0,Rhone-Alpes,E,B12,Regular,26,26-30,4,0,76,9307,0.05,0,0.0,0.22529807160554471,0.5919362063780959,414.6571520352493,1077.7326121617311
4121374.0,Pays-de-la-Loire,C,B2,Regular,38,31-40,7,14,50,117,0.42,0,0.0,0.05345731668346879,0.03198580555437306,73.47305955312667,43.83365671869719
65357.0,Rhone-Alpes,D,B1,Diesel,44,41-50,6,13,50,1753,0.01,0,0.0,0.06550836104353192,0.0761803672798092,96.10512798282241,117.52853701871622
174508.0,Bretagne,D,B10,Diesel,60,51-60,7,4,50,1385,0.25,0,0.0,0.1036959226360017,0.07108835560024973,183.83084237396298,130.88368822215932
3120650.0,Bretagne,C,B5,Diesel,43,41-50,7,12,50,165,1.0,0,0.0,0.06673892604734197,0.08885777842820472,97.23301502357646,135.531253825297
1070839.0,Pays-de-la-Loire,C,B2,Regular,40,31-40,7,10,50,250,1.0,0,0.0,0.0634926459422998,0.057023112209246316,91.25816171248202,80.77309341149284
3126406.0,Rhone-Alpes,D,B2,Diesel,36,31-40,5,7,50,779,1.0,0,0.0,0.076388479668147,0.063021467381382,119.81292958903707,102.69983437454952
5038688.0,Languedoc-Roussillon,B,B12,Diesel,50,41-50,7,10,50,98,0.21,0,0.0,0.07239149622510001,0.07814070294026886,128.98644882703957,131.90203119406453
3251587.0,Haute-Normandie,E,B1,Diesel,48,41-50,6,3,50,4059,0.08,0,0.0,0.08979715674198313,0.08782840067847228,131.8508442813667,144.11986746207648
2260685.0,Centre,E,B2,Regular,57,51-60,4,13,85,4116,0.5,0,0.0,0.16471729458220408,0.14337897388510973,278.67706042621154,251.30860066675575
2222932.0,Nord-Pas-de-Calais,D,B11,Regular,34,31-40,8,0,64,962,0.08,0,0.0,0.13229931532165515,0.13288032679520143,253.7444525962459,232.74449568003666
1095271.0,Rhone-Alpes,C,B1,Diesel,43,41-50,6,14,50,298,1.0,0,0.0,0.05722234533253214,0.0655801091496143,79.68428902470383,101.0234417858341
4151987.0,Bourgogne,C,B12,Diesel,57,51-60,12,3,50,300,1.0,0,0.0,0.11073745036161632,0.10465397490268305,218.78334802473103,192.82967930536284
42821.0,Centre,C,B1,Diesel,43,41-50,6,8,50,124,1.0,0,0.0,0.07138903474505436,0.08389046802895084,105.51991761790283,129.23440371755703
1180070.0,Provence-Alpes-Cotes-D'Azur,D,B1,Regular,65,61-70,4,4,90,776,0.49,0,0.0,0.25168795714150644,0.12890906096986138,558.0243820447155,264.94147706587023
48014.0,Pays-de-la-Loire,E,B2,Diesel,28,26-30,6,5,52,4128,1.0,0,0.0,0.0792747896744094,0.06381516954740551,119.96275151969932,98.19091711367328
2214450.0,Rhone-Alpes,D,B4,Regular,43,41-50,6,6,50,711,0.5,0,0.0,0.0852479510010013,0.09717751774997227,133.73688381113925,164.41699261684445
6107837.0,Provence-Alpes-Cotes-D'Azur,B,B12,Diesel,35,31-40,8,1,54,84,0.74,0,0.0,0.10547790308054873,0.05783539855446645,235.4396735484819,114.40934611841425
6104440.0,Bourgogne,A,B12,Diesel,44,41-50,8,1,50,19,0.72,0,0.0,0.09668423734376332,0.062312603425803775,194.1918467741692,113.40231191663081
4044370.0,Aquitaine,A,B6,Diesel,57,51-60,6,0,50,37,0.08,0,0.0,0.08201650797388244,0.0729877801842738,130.56753919579236,121.33837030177142
33262.0,Poitou-Charentes,B,B2,Diesel,48,41-50,4,2,50,87,0.54,0,0.0,0.07508297887354802,0.06839302252973485,120.61140516042221,112.68175133553991
112061.0,Picardie,A,B3,Regular,77,71+,7,0,50,23,0.14,1,860.06,0.1159311435869055,0.07750333898522868,227.0540471349028,140.0096838393487
3246653.0,Provence-Alpes-Cotes-D'Azur,C,B3,Diesel,49,41-50,5,18,58,171,0.08,0,0.0,0.05454564822985992,0.09154166076247727,87.4261776022883,125.52070063304892
3173526.0,Languedoc-Roussillon,D,B1,Regular,39,31-40,11,15,100,726,0.24,0,0.0,0.18506685241637436,0.1561605863057684,380.9448086688326,269.94341305707695
106030.0,Haute-Normandie,C,B2,Diesel,63,61-70,7,0,50,133,0.96,0,0.0,0.09864304765509932,0.08901888157894702,151.89355608433164,136.2372163398304
2026138.0,Midi-Pyrenees,E,B12,Regular,44,41-50,10,3,85,3301,0.7,0,0.0,0.23591722975695498,0.1225903312176369,419.49306489348265,172.60752013288445
3177552.0,Bretagne,B,B2,Regular,54,51-60,6,2,50,82,0.5,1,1204.0,0.0969816304203771,0.08382367805878385,177.54223397599517,143.7170387318652
2274756.0,Centre,E,B5,Diesel,26,26-30,6,9,72,2044,0.08,0,0.0,0.12303221983722364,0.1241075304405326,199.85049377127535,207.87474110499338
3170703.0,Centre,C,B2,Diesel,28,26-30,8,7,80,393,0.39,0,0.0,0.1348712983429921,0.10890823408011749,235.71120281142143,182.33894738097428
2210492.0,Pays-de-la-Loire,B,B6,Diesel,42,41-50,8,2,50,61,0.91,0,0.0,0.07816731798153337,0.05679218926966668,114.93128516429584,85.57604054949122
3094429.0,Centre,A,B3,Regular,20,18-22,6,12,100,48,0.49,0,0.0,0.1560760723950499,0.3373016095040824,288.61393321797743,661.6459849767632
2256886.0,Languedoc-Roussillon,C,B4,Diesel,34,31-40,5,8,72,269,0.49,0,0.0,0.09531405877730749,0.07948451497910647,152.56766934633637,122.0620007726836
6112919.0,Provence-Alpes-Cotes-D'Azur,E,B12,Regular,75,71+,4,0,52,2733,0.13,0,0.0,0.1616288624138679,0.32894474858942857,347.2486475663154,642.3590575778414
5075300.0,Poitou-Charentes,E,B12,Regular,56,51-60,4,1,71,2694,0.34,0,0.0,0.1945280026083255,0.17069146059803614,349.6713358616787,278.17378129344473
1112117.0,Picardie,B,B4,Regular,27,26-30,5,2,85,97,0.83,0,0.0,0.16401991578266978,0.12102693326743444,309.3635117581746,194.26618422944813
4133915.0,Haute-Normandie,B,B4,Regular,59,51-60,5,3,50,83,1.0,0,0.0,0.08046228782726939,0.04773909178895943,118.75011554513542,72.9041296075111
2026763.0,Provence-Alpes-Cotes-D'Azur,E,B12,Regular,46,41-50,4,0,50,4762,0.52,0,0.0,0.1287123690921918,0.6309458344160285,265.1071395394108,1297.40508437103
2223901.0,Rhone-Alpes,E,B2,Regular,30,26-30,8,3,68,3657,0.08,0,0.0,0.14803337432727284,0.08883336091237679,280.11289840648107,151.5397151277724
5005070.0,Midi-Pyrenees,E,B12,Regular,63,61-70,10,5,50,3301,0.46,0,0.0,0.11214258137178851,0.07449483754677796,175.50401690930286,114.69808817849297
4163169.0,Ile-de-France,E,B13,Regular,28,26-30,9,8,53,8884,0.78,0,0.0,0.08389362614749003,0.14754107248994527,133.73363837387132,236.9535251557333
2097134.0,Nord-Pas-de-Calais,C,B3,Regular,57,51-60,4,3,50,423,1.0,0,0.0,0.0767424968197374,0.043935265813018994,120.32939800316903,66.18399338804528
4180448.0,Poitou-Charentes,C,B2,Regular,55,51-60,9,14,60,230,0.1,0,0.0,0.07244142319381287,0.071782464819304,112.20113431889155,116.09880081518824
1159016.0,Poitou-Charentes,B,B13,Regular,79,71+,7,1,50,93,0.58,0,0.0,0.107484681700125,0.05223885812368035,192.84781201181752,95.47263087443744
94576.0,Rhone-Alpes,D,B1,Diesel,27,26-30,7,5,95,1323,0.3,0,0.0,0.2243349935524855,0.21640220147331243,423.3721784462479,380.2156880378705
2226040.0,Aquitaine,C,B1,Diesel,33,31-40,5,17,59,148,0.31,0,0.0,0.048674268437052214,0.04492678821839151,65.22758732615092,71.97499341272881
2080986.0,Pays-de-la-Loire,C,B1,Diesel,44,41-50,8,3,50,193,0.24,0,0.0,0.08328176693089308,0.07372109262247674,126.01423402333883,109.24199677979922
2190205.0,Centre,C,B2,Regular,58,51-60,9,2,79,467,0.76,0,0.0,0.21038804585763388,0.2209076076530717,415.2900527865547,370.3724585093254
109289.0,Bourgogne,C,B6,Diesel,32,31-40,6,9,100,214,0.8,0,0.0,0.17262276917875816,0.2371103297419271,283.21307588886583,378.05593653376013
2029399.0,Midi-Pyrenees,A,B12,Diesel,53,51-60,11,0,50,18,0.52,0,0.0,0.10065189979676371,0.2375641243931469,170.82841458517095,361.0354104609615
2002512.0,Ile-de-France,E,B12,Regular,36,31-40,4,2,57,3699,0.25,0,0.0,0.12932493963984132,0.06413759262442921,214.11816618100593,100.53602979582908
5037504.0,Aquitaine,D,B12,Regular,54,51-60,6,6,50,1309,0.27,0,0.0,0.0963504434997835,0.0649741609908391,163.46283673792357,118.29070994027819
6086752.0,Provence-Alpes-Cotes-D'Azur,E,B12,Diesel,34,31-40,8,3,51,4762,0.36,0,0.0,0.10775463077235302,0.07509578378526524,225.78567296685256,132.9489149776079
